,id,brand,model,variant,price,address,description,Modelår,1. registrering,Kilometertal,Drivmiddel,Brændstofforbrug,CO2 udledning,Euronorm,Periodisk afgift,Ydelse,Acceleration,Tophastighed,Geartype,Antal gear,Trækvægt,Farve,Nypris,Kategori,Type,Vægt,Bredde,Længde,Højde,Lasteevne,Max. trækvægt m/bremse,Trækhjul,Cylindre,ABS-bremser,ESP,Airbags,Tankkapacitet,Døre,Fartpilot,Aircondition,Højdejust. førersæde,Alufælge,Læderrat,Antispin,Navigation,AUX tilslutning,Parkeringssensor (bag),Bluetooth,Service ok,Isofix,Musikstreaming via bluetooth,Armlæn,Sædevarme,Servo,Rækkevidde,Batterikapacitet,Energiforbrug,"Elruder, 4x",Elsidespejle,Android auto,Elsidespejle m. varme,Infocenter,Apple carplay,Automatgear,Kørecomputer,"Sædebetræk, stof",Produceret,Centrallås fjernb.,Splitbagsæde,Elruder,Startspærre,LED Kørelys,Automatisk lys,Anhængertræk,Bakkamera,Auto. start/stop,Alarm,Tågelygter,Elsæder,Tagræling,USB tilslutning,Klimaanlæg,Auto. nødbremse,Kunstlæder,Kurvelys,Brugtbilsattest,Centrallås,Parkeringssensor (for),Nøglefri betjening,DAB radio,Regnsensor,Parkeringssensor,Højdejust. forsæde,"Anhængertræk, aftagl.",DAB+ Radio,"Sædebetræk, dellæder",Fuld LED forlygter,Dæktryksmåler,3 individuelle sæder i bag,LED forlygter,Tonede ruder,Digitalt cockpit,"Sædebetræk, læder",CD afspiller,Lygtevasker
155,https://www.bilbasen.dk/brugt/bil/dacia/spring/comfort-5d/5725426,Dacia,Spring,Comfort+ 5d,139.900 kr.,"Ravnsøvej 40, 8240 Risskov","C.lås, Fjernb. c.lås, Parkeringssensor (bag), El-ruder, Bakkamera, DAB+ radio, Navigation, Multifunktionsrat, ABS, Aut., Airc.",2021,12/2021,2.500 km,El,,,,740 kr. / år,44 hk/125 nm,"19,1 sek.",125 km/t,,,-,Sølvmetal,138.310 kr.,Personbil,SUV,912 kg,162 cm,373 cm,148 cm,388 kg,-,-,,ABS-bremser,Ja,6,,5,,Aircondition,,,,,Navigation,,Parkeringssensor (bag),,,,,,,,(WLTP) 230 km,"27,6 kWh",139 Wh/km,,,,,,,Automatgear,,,,Centrallås fjernb.,,Elruder,,,,,Bakkamera,,,,,,,,,,,,Centrallås,,,,,,,,DAB+ Radio,,,,,,,,,,
156,https://www.bilbasen.dk/brugt/bil/dacia/lodgy-stepway/15-dci-90-prestige-7prs-5d/5725238,Dacia,Lodgy Stepway,"1,5 dCi 90 Prestige 7prs 5d",84.900 kr.,"Fuglevangsvej 56, 8700 Horsens","alu., airc., fjernb. c.lås, fartpilot, kørecomputer, infocenter, startspærre, udv. temp. måler, sædevarme, højdejust. førersæde, 4x el-ruder, el-spejle, bakkamera, parkeringssensor (bag), navigation, multifunktionsrat, bluetooth, usb tilslutning, aux tilslutning, armlæn, isofix, kopholder, stofindtræk, splitbagsæde, airbag, abs, esp, servo, tagræling, mørktonede ruder i bag, 1 ejer, lev. nysynet, service ok, træk, tidligere undervognsbehandlet",2016,9/2016,171.000 km,Diesel,"(NEDC) 25,0 km/l",-,-,2.640 kr. / år,90 hk/200 nm,"12,4 sek.",169 km/t,Manuel,5,1.400 kg,-,187.290 kr.,Personbil,MPV,1.213 kg,175 cm,450 cm,168 cm,687 kg,1.400 kg,Forhjulstræk,4,ABS-bremser,Ja,4,50 l,5,,Aircondition,,Alufælge,,Antispin,Navigation,,Parkeringssensor (bag),,,Isofix,,Armlæn,,,,,,,,,,Infocenter,,,Kørecomputer,"Sædebetræk, stof",,,,,,,,Anhængertræk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,https://www.bilbasen.dk/brugt/bil/dacia/jogger/10-tce-110-extreme-7prs-5d/5724975,Dacia,Jogger,"1,0 TCe 110 Extreme 7prs 5d",237.900 kr.,"H C Ørstedsvej  10, 3000 Helsingør","Bliv godt kørende i vores sprit nye Dacia Jogger Extreme 7 Personers!Denne er til hurtig levering!Komfortpakke Extreme: Elektrisk P-håndbremse, Midterarmlæn med opbevaring,Highligt af udstyr:🟢 Extreme!🟢 Facelift design🟢 17"" alufælge🟢 Bakkamera & P-Sensorer🟢 7 Personer med god plads!🟢 Nøglefrit adgangskortVi samarbejder med flere af de største finansieringsselskaber, som Santander Consumer Bank og Nordania hvilket gør at vi kan tilbyde konkurrencedygtige finansieringer, både med og uden udbetaling.Priser på tilkøb:- Nano lakforsejling = kr. 2.500, -- Serviceaftale fra kr. 475, - / mdr.Hvorfor købe bil hos os?Hos Helsingør Bilhus er vi autoriseret forhandler samt værksted, for både Renault, Nissan & Dacia. Du kan derfor være sikker på, at vi gør alt hvad vi kan for at finde den helt rette, der opfylder alle dine ønsker og behov – og vi gør det altid til en fair og konkurrencedygtig pris. Har du en bil som du ønsker indgå i en handel, så kontakt os og få et uforpligtende tilbud.Hos os er god kundetilfredshed og service nøgleord og vi arbejder benhårdt for at give dig den bedst mulige oplevelse. Vi ønsker nemlig kun, at du bliver glad for dit bilkøb.Vi glæder os til at byde dig velkommen som kunde hos Helsingør Bilhus. Renault, Nissan & Dacia.",2023,-/-,(ny bil),Benzin,"(WLTP) 21,2 km/l",129 g/km,-,-,110 hk/200 nm,"11,2 sek.",180 km/t,Manuel,6,1.200 kg,Gråmetal,245.811 kr.,Personbil,MPV,1.158 kg,178 cm,455 cm,163 cm,537 kg,1.200 kg,Forhjulstræk,3,ABS-bremser,Ja,6,50 l,5,Fartpilot,Aircondition,,Alufælge,,Antispin,,,,,,Isofix,,,,,,,,,Elsidespejle,Android auto,,Infocenter,,,,,,,,,,,,,,,Alarm,,,,,,,,,,,,,,,,Højdejust. forsæde,,,,Fuld LED forlygter,,,,,,,,
158,https://www.bilbasen.dk/brugt/bil/dacia/sandero-stepway/09-tce-90-5d/5724932,Dacia,Sandero Stepway,"0,9 TCe 90 5d",114.900 kr.,"Høegh Guldbergs Gade 18, 8700 Horsens","airc., fjernb. c.lås, fartpilot, infocenter, udv. temp. måler, sædevarme, højdejust. førersæde, el-ruder, el-spejle m/varme, bakkamera, parkeringssensor (bag), automatisk start/stop, dab radio, håndfrit til mobil, bluetooth, musikstreaming via bluetooth, isofix, læderrat, service ok",2020,2/2020,68.000 km,Benzin,"(NEDC) 20,0 km/l",-,-,1.280 kr. / år,90 hk/140 nm,"11,1 sek.",168 km/t,Manuel,5,1.090 kg,Koksmetal,132.902 kr.,Personbil,Halvkombi,1.040 kg,176 cm,409 cm,152 cm,510 kg,1.090 kg,Forhjulstræk,3,ABS-bremser,Ja,4,50 l,5,Fartpilot,Aircondition,Højdejust. førersæde,,Læderrat,,,,,Bluetooth,,Isofix,Musikstreaming via bluetooth,,,,,,,,,,,Infocenter,,,,,,Centrallås fjernb.,,,,,,,Bakkamera,Auto. start/stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,https://www.bilbasen.dk/brugt/bil/dacia/lodgy/15-dci-90-laureate-7prs-5d/5724852,Dacia,Lodgy,"1,5 dCi 90 Laureate 7prs 5d",65.800 kr.,"Skovgaardsgade 2, 2100 København Ø",7 PERSONER / 7 SÆDERANHÆNGERTRÆKPERFEKT SERVICEBOG - ALLE STEMPLER HOS FORHANDLERTANDREM SKIFTETAIRCON SERVICE LAVETNY STARTERNYE DÆKLAVT KILOMETERTALBilbasen siger 76.592 kr = spar 11.000 kr.,2014,10/2014,140.000 km,Diesel,"(NEDC) 23,8 km/l",-,-,3.580 kr. / år,90 hk/200 nm,"12,4 sek.",169 km/t,Manuel,5,1.400 kg,Blå,175.989 kr.,Personbil,MPV,1.213 kg,175 cm,450 cm,168 cm,657 kg,1.400 kg,Forhjulstræk,4,ABS-bremser,Ja,4,50 l,5,,Aircondition,,,,,,,,,,,,,Sædevarme,Servo,,,,,,,,,,,,,,,,Elruder,,,,Anhængertræk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,https://www.bilbasen.dk/brugt/bil/dacia/lodgy/15-dci-90-laureate-7prs-5d/5724771,Dacia,Lodgy,"1,5 dCi 90 Laureate 7prs 5d",53.700 kr.,"Følfodvej 3, 9310 Vodskov","🔴🟡🟢ÅBENT ALLE UGENS 7 DAGE, MANDAG-FREDAG kl.9.30-17.30 & LØRDAG - SØNDAG KL.11.00-16.00🔶 Nysynet🔶 Håndfri til mobil🔶 7 Personers✅Markedets bedste finansieringsmuligheder, med og uden udbetaling i samarbejde med Santander.✅Markedets bedste mulighed for ejerskifteforsikring i samarbejde med ETU.✅Mulighed for levering af din nye bil.⭐️Autotorvet er ubetinget Danmarks største formidler af brugte biler.⭐️Vores koncept er simpelt, ingen store forhandleravancer, et lavt salær når du vil købe din brugte bil, læs her hvordan du handler ved Autotorvet: http://www.autotorvet.dk/salaer-for-koeb-og-salg/⭐️Skal du sælge din nuværende bil, skal du have din nye bil forsikret eller vil du gerne have finansieret din bil på markedets bedste vilkår, så er du det rette sted. Vi sælger din bil hurtigt og samarbejder med de bedste forsikrings- og finansieringsselskaber'airc., fjernb. c.lås, infocenter, startspærre, højdejust. førersæde, el-ruder, cd/radio, håndfrit til mobil, bluetooth, usb tilslutning, aux tilslutning, isofix, kopholder, stofindtræk, splitbagsæde, 4 airbags, abs, esp, servo, ikke ryger, nysynet, service ok, tandrem skiftet ved 123000 km, diesel partikel filter, tidligere undervognsbehandlet, træk",2013,7/2013,175.000 km,Diesel,"(NEDC) 23,8 km/l",-,-,3.580 kr. / år,90 hk/200 nm,"12,4 sek.",169 km/t,Manuel,5,1.400 kg,Koks,174.988 kr.,Personbil,MPV,1.213 kg,175 cm,450 cm,168 cm,657 kg,1.400 kg,Forhjulstræk,4,ABS-bremser,Ja,4,50 l,5,,Aircondition,,,,Antispin,,AUX tilslutning,,Bluetooth,Service ok,Isofix,,,,Servo,,,,,,,,Infocenter,,,,"Sædebetræk, stof",,,Splitbagsæde,,,,,Anhængertræk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,https://www.bilbasen.dk/brugt/bil/dacia/logan/09-tce-90-laureate-mcv-5d/5724750,Dacia,Logan,"0,9 TCe 90 Laureate MCV 5d",74.900 kr.,"Grindstedvej 2, 9310 Vodskov","Fjernb. c.lås, Parkeringssensor (bag), Fartpilot, Kørecomputer, Startspærre, Udv. temp. måler, Højdejust. førersæde, El-ruder, Automatisk start/stop, CD/radio, Isofix, Kopholder, Stofindtræk, Splitbagsæde, Hvide blink, Indfarvede kofangere, Tagræling, Ikke ryger, Service ok, Træk, Tidligere undervognsbehandlet, 6 airbags, ABS, ESP, Servo, Airc.. 🟠 Ved kommissionssalg er prisen lav, vi har ikke samme avance som almindelige bilforhandlere. Hos os betaler både sælger og køber et salær. Ring og hør nærmere vedr. vilkår.🟠 Synet 27.11.2021🟠 Alle service er overholdt - Sidste lavet v. 111.xxx km🟠 Vi tilbyder finansiering til alle biler via Santander Bank",2015,12/2015,112.000 km,Benzin,"(NEDC) 20,4 km/l",-,-,740 kr. / år,90 hk/135 nm,"11,1 sek.",175 km/t,Manuel,5,1.150 kg,Sølvmetal,136.989 kr.,Personbil,St.car,1.038 kg,172 cm,450 cm,155 cm,582 kg,1.150 kg,Forhjulstræk,3,ABS-bremser,Ja,4,50 l,5,,Aircondition,,,,Antispin,,,Parkeringssensor (bag),,Service ok,Isofix,,,,Servo,,,,,,,,,,,Kørecomputer,"Sædebetræk, stof",,Centrallås fjernb.,,,,,,Anhængertræk,,Auto. start/stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,https://www.bilbasen.dk/brugt/bil/dacia/sandero/09-tce-90-base-5d/5724653,Dacia,Sandero,"0,9 TCe 90 Base 5d",87.900 kr.,"Rundinsvej 61, 3200 Helsinge","Denne bil kan sælges med 100% Autotjek Garanti,,c.lås, udv. temp. måler, cd/radio, automatisk start/stop, isofix, bagagerumsdækken, kopholder, stofindtræk, splitbagsæde, led kørelys, airbag, abs, esp, servo, ikke ryger, lev. nysynet, service ok, træk, tidligere undervognsbehandlet,Meget pæn og velholdt. Kører godt,Evt.36 mdr. mekanisk garanti som dækker over i hele landet,Vi tilbyder finansiering med - og uden udbetaling. Ring for rådgivning - så finder vi den bedst mulige løsning for dig",2019,5/2019,58.000 km,Benzin,"(NEDC) 20,4 km/l",-,-,1.280 kr. / år,90 hk/140 nm,"11,1 sek.",175 km/t,Manuel,5,1.080 kg,Sortmetal,106.001 kr.,Personbil,Halvkombi,1.055 kg,173 cm,406 cm,152 cm,495 kg,1.080 kg,Forhjulstræk,3,ABS-bremser,Ja,4,50 l,5,,,,,,Antispin,,,,,Service ok,,,,,Servo,,,,,,,,,,,,"Sædebetræk, stof",,,Splitbagsæde,,,LED Kørelys,,Anhængertræk,,Auto. start/stop,,,,,,,,,,,Centrallås,,,,,,,,,,,,,,,,,,
163,https://www.bilbasen.dk/brugt/bil/dacia/logan-stepway/09-tce-90-prestige-mcv-5d/5724335,Dacia,Logan Stepway,"0,9 TCe 90 Prestige MCV 5d",124.900 kr.,"Assensvej 1, 5672 Broby","***skrotningspræmie kr. 15000.- for din gl. bil i forbindelse med samtidig finansiering igemmen Mehlsen Auto (santander)(din gl. bil skal dog kunne køre hertil og have plader på.)nødbremseassistance,Flot Rødmetal Logan med lavt km. tal, Bemærk Pava undervognsbeh. fra ny,  Bilen har overholdt service eftersyn ved Dacia fra ny.Service 4 plus er netop lavet med bl. nye forbremser",2018,4/2018,56.963 km,Benzin,"(NEDC) 19,6 km/l",125 g/km,-,1.960 kr. / år,90 hk/140 nm,"12,4 sek.",170 km/t,Manuel,5,1.110 kg,Rødmetal,155.285 kr.,Personbil,St.car,1.165 kg,172 cm,453 cm,155 cm,455 kg,1.110 kg,Forhjulstræk,3,Ja,Ja,4,50 l,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,https://www.bilbasen.dk/brugt/bil/dacia/spring/comfort-5d/5726813,Dacia,Spring,Comfort+ 5d,139.900 kr.,"Grønlandsvej 6, 8660 Skanderborg","Kør godt og billigt i denne Dacia Spring i Comfort+ udgaven, hvilket betyder at det er den højeste udstyrs variant. Denne har hurtiglader til en værdi af 5.000,-Nyprisen for en tilsvarende bil er: 170.000,-Bilen har udstyr såsom: , bakkamera, airc., kunstlæder, el-ruder, navigation, multifunktionsrat, håndfrit til mobil, bluetooth, musikstreaming via bluetooth, android auto, apple carplay, usb tilslutning, isofix, fjernb. c.lås, esp, servoVi tilbyder finansiering med og uden udbetaling.",2021,10/2022,500 km,El,,,,740 kr. / år,44 hk/125 nm,"19,1 sek.",125 km/t,,,-,-,138.310 kr.,Personbil,SUV,912 kg,162 cm,373 cm,148 cm,388 kg,-,-,,ABS-bremser,Ja,6,,5,,Aircondition,,,,Antispin,Navigation,,,,,Isofix,Musikstreaming via bluetooth,,,,(WLTP) 230 km,"27,6 kWh",139 Wh/km,,,Android auto,,,Apple carplay,Automatgear,,,,Centrallås fjernb.,,Elruder,,,,,,,,,,,,,,Kunstlæder,,,,,,,,,,,,,,,,,,,,,
165,https://www.bilbasen.dk/brugt/bil/dacia/duster/16-16v-ambiance-5d/5724337,Dacia,Duster,"1,6 16V Ambiance 5d",99.500 kr.,"Vejlevej 167, 6000 Kolding","⭐️⭐️⭐️⭐️⭐️ Vores kunder har talt - vi gør det Fremragende på Trustpilot ⭐️⭐️⭐️⭐️⭐️Særlig nævneværdigt udstyr:- 16"" Alufælge-Airc.-Håndfrit til mobil- Musikstreaming via Bluetooth-USB Tilslutning- AUX TilslutningYderligere udstyr:-El-ruder-Sædevarme-Højdejust. Føresæde-Tidligere undervognsbehandlet- Meget mere...Velkommen hos BilliBilli.🚘 Vi tager naturligvis din nuværende bil i bytte.📞 Kontakt os på tlf.: 72 72 72 62 eller besøg os på Vejlevej 167 i Kolding. Vi holder åbnet mandag – fredag 09:00-17:30, samt lørdag og søndag 11:00-16:00.",2017,2/2017,82.000 km,Benzin,"(NEDC) 15,6 km/l",-,-,2.780 kr. / år,115 hk/148 nm,"11,8 sek.",165 km/t,Manuel,5,1.500 kg,Hvid,154.991 kr.,Personbil,CUV,1.246 kg,182 cm,432 cm,163 cm,451 kg,1.500 kg,Forhjulstræk,4,ABS-bremser,Ja,4,50 l,5,,Aircondition,,Alufælge,,Antispin,,,,,Service ok,Isofix,Musikstreaming via bluetooth,Armlæn,Sædevarme,,,,,,,,,,,,Kørecomputer,"Sædebetræk, stof",,,,,,,,,,Auto. start/stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,https://www.bilbasen.dk/brugt/bil/dacia/duster/10-tce-90-expression-5d/5723891,Dacia,Duster,"1,0 TCe 90 Expression 5d",235.990 kr.,"Fynsvej 15, 5500 Middelfart","FABRIKSNY DACIA DUSTER EXPRESSION TCE 90 I FLOT COMETE GRÅ METAL,BILEN STÅR KLAR HOS DACIA I MIDDELFART(HINDSGAUL BILER)MASSER AF UDSTYR:AIRCONDITION, FARTPILOT/FARTBEGRÆNSER, PARKERINSSENSOR BAG, APPLE CARPLAY, BLUETOOTH, FJERNBETJENT CENTRALLÅS, 4xEL-RUDER,M.M.SE 41 FLOTTE BILLEDER AF BILEN PÅ WWW.HINDSGAULBILER.DKSE FLERE BILER PÅ WWW.HINDSGAULBILER.DKKOMFORT- Aircondition- Fartpilot- Højdejusterbar førersæde- Højde- og dybde-justerbart rat- Varme i forsæderKØRSEL- Cruise control- Kørecomputer med 10 funktioner og udendørs temperaturmåler- Omdrejningstæller- Servostyring, elektrisk progressiv- Hill start assistent- ESC (elektronisk stabilitetskontrol) med ASR (antispin)UDVENDIGT- 16"" Alufælge 215/65 R16 ""Oraga""- Metallak- Tågeforlygter- Tagrails i sort- Indfarvede dørhåndtage- Matsorte B-stolperINDVENDIGT- El-ruder for med antiklemssikring i førersiden- Elruder bag- El-sidespejle med varme- Kopholder- Stofindtræk- Opbevaringslommer på bagsiden af forsæderne- 12V-stik for og bagLYD OG MULTIMEDIE- Media Display, Bluetooth, Musikstreaming, Apple Carplay, DabSIKKERHED- ABS-bremser + nødbremseforstærker(AFU)- ESC (Elektronisk stabilitetskontrol) medASR (antispin)- Airbag i førersiden- Airbag i passagersiden med mulighed fordeaktivering- Højtplaceret stoplygter- Selealarm for- Sideairbags i forsæderne, der beskytterhoved og ryg- Trepunktsseler på alle sæderHUSK!!! At vi med glæde hjælper dig med finansieringen af din nye bil. Vi tager også gerne din brugte bil med i handlen.",2023,-/-,(ny bil),Benzin,"(WLTP) 16,1 km/l",140 g/km,-,-,90 hk/160 nm,"13,1 sek.",166 km/t,Manuel,6,1.500 kg,-,215.709 kr.,Personbil,CUV,1.200 kg,180 cm,434 cm,169 cm,534 kg,1.500 kg,Forhjulstræk,3,ABS-bremser,Ja,6,50 l,5,,Aircondition,Højdejust. førersæde,Alufælge,,Antispin,,,Parkeringssensor (bag),,,Isofix,Musikstreaming via bluetooth,Armlæn,,,,,,,,,,Infocenter,Apple carplay,,Kørecomputer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,https://www.bilbasen.dk/brugt/bil/dacia/logan/15-dci-90-laureate-mcv-5d/5732343,Dacia,Logan,"1,5 dCi 90 Laureate MCV 5d",89.600 kr.,"Storhaven 5, 7100 Vejle","⭐️ BLIV GODT KØRENDE FRA KUN KR. 1.259,- I MÅNEDLIG YDELSE OG KR. 18.836,- I UDBETALING ⭐️✍🏻 Køb nu, betal først til næste måned ved lån uden udbetaling💵 Markedets mest attraktive finansieringsmuligheder, med og uden udbetaling.📆 Hurtig sagsbehandling – få bilen med hjem samme dag.⚙️ Autoriseret CarGarantie Forhandler – Danmarks absolut bedste forsikring med dækning i hele Europa, samt frit værkstedsvalg.✅ Skal du af med din nuværende bil, skal du have din nye bil forsikret eller vil du gerne have finansieret din bil på markedets bedste vilkår, så kan vi hjælpe dig. Vi samarbejder med Danmarks største forsikrings- og finansieringsselskaber✅ Hos os slipper du for bekymringer, uforudsete udgifter, og har fuld budgetsikkerhed når du køber brugt bil med CarGarantie Comfort.✅ Den angivne pris er ekskl. købersalær på kr. 2.900 samt nummerpladegebyr på kr. 1.680 som tillægges prisen.🚗 BILENS HØJDEPUNKTER:✔️ Aircondition✔️ Sædevarme i begge forsæder✔️ Parkeringssensor i bag✔️ Multifunktionsrat✔️ LED kørelys✔️ Faceliftet model✔️ Ekstra hjul kan tilkøbes 2.500,-➔ Vi har et af Danmarks bredeste udvalg, og garanterer markedets skarpeste priser.➔ Vi tager gerne din bil i bytte. Send os info på din bil, og vi giver gerne et bud på den.➔ Alle vores biler er på lager, klar til prøvekørsel samt levering, med mindre andet er angivet.➔Vores koncept er simpelt. Vi formidler biler til private og erhverv, hvilket vil sige, at vi sælger biler på vegne af vores kunder. Læs mere om vores koncept: https://bilformidling.dk/om-os/*Angivne finansieringsforslag er med forbehold for renteændring og kreditgodkendelseVognnummer: 1475",2016,1/2017,107.000 km,Diesel,"(NEDC) 28,6 km/l",-,-,1.480 kr. / år,90 hk/220 nm,"12,1 sek.",173 km/t,Manuel,5,1.110 kg,Brunmetal,144.288 kr.,Personbil,St.car,1.090 kg,172 cm,450 cm,155 cm,580 kg,1.110 kg,Forhjulstræk,4,ABS-bremser,Ja,4,50 l,5,,Aircondition,,,,Antispin,,,Parkeringssensor (bag),,,,,,Sædevarme,Servo,,,,,Elsidespejle,,,,,,,"Sædebetræk, stof",,Centrallås fjernb.,Splitbagsæde,Elruder,,LED Kørelys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,https://www.bilbasen.dk/brugt/bil/dacia/lodgy/15-dci-90-ambiance-7prs-5d/5723502,Dacia,Lodgy,"1,5 dCi 90 Ambiance 7prs 5d",48.900 kr.,"Øsbygade 88, 6100 Haderslev","NYSYNET3-1-2023,,fuldaut. klima, fartpilot, infocenter, navigation, bluetooth, cd/radio, 4 airbags, abs, antispin, servo, el-ruder, el-spejle, fjernb. c.lås, højdejust. forsæder, sædevarme, isofix, kopholder, tågelygter, tidligere undervognsbehandlet, diesel partikel filter, 1 ejers, og fuld service bog, og tandrem skiftet, ALLE BILER ALTID KLAR TIL STRAKS LEVERING, OG ALTID ÅBEN ÅRET RUNDT EFTER AFTALE, RING VENLIGST ALTID FORUD FOR ALT AFTALE FOR FREMVISNING.",2015,2/2015,248.000 km,Diesel,"(NEDC) 23,8 km/l",-,-,3.580 kr. / år,90 hk/200 nm,"12,4 sek.",169 km/t,Manuel,5,1.400 kg,-,166.458 kr.,Personbil,MPV,1.213 kg,175 cm,450 cm,168 cm,657 kg,1.400 kg,Forhjulstræk,4,ABS-bremser,Ja,4,50 l,5,Fartpilot,,,,,,Navigation,,,Bluetooth,Service ok,Isofix,,,Sædevarme,Servo,,,,,Elsidespejle,,,,,,,,,Centrallås fjernb.,,Elruder,,,,,,,,,,,,Klimaanlæg,,,,,,,,,,,,,,,,,,,,,,,
169,https://www.bilbasen.dk/brugt/bil/dacia/lodgy-stepway/15-dci-90-prestige-7prs-5d/5665521,Dacia,Lodgy Stepway,"1,5 dCi 90 Prestige 7prs 5d",99.900 kr.,"Skovvej 78, 2750 Ballerup","Finansiering Uden udbetaling fra kr. 1.674.- pr. mdr.,HIGHLIGT AF UDSTYR⭐ 7 Personers⭐ Navigation⭐ Fartpilot & Speedlimit⭐ 3 individuelle sæder i bag⭐ Synsfri Træk⭐ Komfortpakke⭐ Aircondition7 personers, Navigation, 16"" Org. alufælge, airc., fjernb. c.lås, Komfortpakke, parkeringssensor, fartpilot, speedlimit,, infocenter, startspærre, udv. temp. måler, sædevarme, højdejust. forsæder, 4x el-ruder, el-spejle, automatisk start/stop, , multifunktionsrat, bluetooth, armlæn, isofix, kopholder, stofindtræk, splitbagsæde, læderrat, 3 individuelle sæder i bag, tågelygter, 6 airbags, abs, antispin, esp, servo, tagræling, tonede ruder, 1 ejer, ikke ryger, lev. nysynet, træk, diesel partikel filter, Euro6+,Bemærk at bilens pris er inkl. Leveringsomkostninger, Leveres Nysynet, Ny Serviceret, mekanisk gennem tjekket og kosmetisk klargjort. Se flere billeder og detaljer på www.3b-biler.dkHvorfor købe bil hos 3B Biler Ballerup⭐ TROVÆRDIG BILHUS GENNEM 36 ÅR!⭐ ATTRAKTIV FINANSIERING TILBYDES, RENTE FRA 2,25%, GERNE UDEN UDBETALING, ⭐ BILLIG KASKO FORSIKRING FRA KR. 249.00 PR. MDR, ⭐ SERVICE AFTALE FRA KR. 119,00 PR. MDR, ⭐ MULIGHED FOR OP TIL 36 MDR. EUROPA DÆKKENDE CARGARANTIE, ⭐ LEVERES MED UDVIDET BRUGTBILS ATTEST,⭐ GARANTI MOD RESTGÆLD ⭐ KM GARANTI⭐ VI ER MEDLEM AF DANSK BILBRANCHERÅD OG AUTOBRANCHEN DANMARK DIN SIKKERHED FOR ET GODT KØB",2017,5/2017,189.000 km,Diesel,"(NEDC) 25,0 km/l",-,6,2.640 kr. / år,90 hk/200 nm,"12,4 sek.",169 km/t,Manuel,5,1.400 kg,Sortmetal,181.989 kr.,Personbil,MPV,1.213 kg,175 cm,450 cm,168 cm,687 kg,1.400 kg,Forhjulstræk,4,Ja,Ja,4,50 l,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,https://www.bilbasen.dk/brugt/bil/dacia/sandero-stepway/15-dci-90-prestige-easy-r-5d/5725250,Dacia,Sandero Stepway,"1,5 dCi 90 Prestige Easy-R 5d",139.500 kr.,"Katmosevej 31c, 8800 Viborg","navigation, aircondition,, læderrat, armlæn, fartpilot, kørecomputer, sædevarme, tidligere undervognsbehandlet, parkeringssensor (bag), tågelygter, vinterhjul på alufælge (merpris),, højdejust. førersæde, el-spejle, el-ruder, multifunktionsrat, bluetooth, musikstreaming via bluetooth, usb tilslutning, isofix, splitbagsæde, 1 ejer, ikke ryger, lev. nysynet, pæn og velholdt vogn med dejlig indstigningshøjde, billig finansiering tilbydes på denne bil, se flere biler på Viborgbiler.dkOBLIGATORISK TEGNING AF MINIMUM 1 ÅRS CARGARANTI PÅ DENNE BIL PRIS 4995 KR",2018,10/2017,85.000 km,Diesel,"(NEDC) 26,3 km/l",-,-,2.640 kr. / år,90 hk/220 nm,"12,0 sek.",164 km/t,Automatisk,5,1.100 kg,Koksmetal,154.454 kr.,Personbil,Halvkombi,1.083 kg,173 cm,408 cm,162 cm,517 kg,1.100 kg,Forhjulstræk,4,ABS-bremser,Ja,4,50 l,5,,Aircondition,,,Læderrat,,Navigation,,Parkeringssensor (bag),Bluetooth,,,Musikstreaming via bluetooth,Armlæn,Sædevarme,,,,,,,,,,,Automatgear,Kørecomputer,,,,,Elruder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
